        cher_lg_Tank  |                root  |                          tank  |                                    0*cm 0*cm 0*cm  |                       0*deg 0*deg 0*deg  | FF9900   |            Polycone  |0*deg 360*deg 4 65*cm 67*cm 67*cm 85*cm 144*cm 155*cm 265*cm 265*cm 194*cm 209.01*cm 209.01*cm 301*cm  |    SL_LGCCgas_SIDIS  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
  cher_lg_PMT_30_8_7  |        cher_lg_Tank  |          PMT number 1 2 1 0 6  |                   70.012*cm 230.500*cm 241.375*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 7 
  cher_lg_PMT_30_8_8  |        cher_lg_Tank  |          PMT number 1 2 1 0 7  |                   70.095*cm 230.783*cm 241.954*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 8 
  cher_lg_PMT_30_8_9  |        cher_lg_Tank  |          PMT number 1 2 1 1 0  |                   70.143*cm 228.618*cm 237.900*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 9 
 cher_lg_PMT_30_8_10  |        cher_lg_Tank  |          PMT number 1 2 1 1 1  |                   70.225*cm 228.902*cm 238.479*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 10 
 cher_lg_PMT_30_8_11  |        cher_lg_Tank  |          PMT number 1 2 1 1 2  |                   70.307*cm 229.185*cm 239.059*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 11 
 cher_lg_PMT_30_8_12  |        cher_lg_Tank  |          PMT number 1 2 1 1 3  |                   70.390*cm 229.468*cm 239.638*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 12 
 cher_lg_PMT_30_8_13  |        cher_lg_Tank  |          PMT number 1 2 1 1 4  |                   70.472*cm 229.752*cm 240.217*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 13 
 cher_lg_PMT_30_8_14  |        cher_lg_Tank  |          PMT number 1 2 1 1 5  |                   70.554*cm 230.035*cm 240.796*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 14 
 cher_lg_PMT_30_8_15  |        cher_lg_Tank  |          PMT number 1 2 1 1 6  |                   70.637*cm 230.318*cm 241.375*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 15 
 cher_lg_PMT_30_8_16  |        cher_lg_Tank  |          PMT number 1 2 1 1 7  |                   70.719*cm 230.602*cm 241.954*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 16 
 cher_lg_PMT_30_8_17  |        cher_lg_Tank  |          PMT number 1 2 1 2 0  |                   70.767*cm 228.437*cm 237.900*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 17 
 cher_lg_PMT_30_8_18  |        cher_lg_Tank  |          PMT number 1 2 1 2 1  |                   70.849*cm 228.720*cm 238.479*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 18 
 cher_lg_PMT_30_8_19  |        cher_lg_Tank  |          PMT number 1 2 1 2 2  |                   70.931*cm 229.004*cm 239.059*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 19 
 cher_lg_PMT_30_8_20  |        cher_lg_Tank  |          PMT number 1 2 1 2 3  |                   71.014*cm 229.287*cm 239.638*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 20 
 cher_lg_PMT_30_8_21  |        cher_lg_Tank  |          PMT number 1 2 1 2 4  |                   71.096*cm 229.570*cm 240.217*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 21 
 cher_lg_PMT_30_8_22  |        cher_lg_Tank  |          PMT number 1 2 1 2 5  |                   71.178*cm 229.854*cm 240.796*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 22 
 cher_lg_PMT_30_8_23  |        cher_lg_Tank  |          PMT number 1 2 1 2 6  |                   71.261*cm 230.137*cm 241.375*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 23 
 cher_lg_PMT_30_8_24  |        cher_lg_Tank  |          PMT number 1 2 1 2 7  |                   71.343*cm 230.420*cm 241.954*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 24 
 cher_lg_PMT_30_8_25  |        cher_lg_Tank  |          PMT number 1 2 1 3 0  |                   71.391*cm 228.255*cm 237.900*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 25 
 cher_lg_PMT_30_8_26  |        cher_lg_Tank  |          PMT number 1 2 1 3 1  |                   71.473*cm 228.539*cm 238.479*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 26 
 cher_lg_PMT_30_8_27  |        cher_lg_Tank  |          PMT number 1 2 1 3 2  |                   71.556*cm 228.822*cm 239.059*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 27 
 cher_lg_PMT_30_8_28  |        cher_lg_Tank  |          PMT number 1 2 1 3 3  |                   71.638*cm 229.106*cm 239.638*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 28 
 cher_lg_PMT_30_8_29  |        cher_lg_Tank  |          PMT number 1 2 1 3 4  |                   71.720*cm 229.389*cm 240.217*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 29 
 cher_lg_PMT_30_8_30  |        cher_lg_Tank  |          PMT number 1 2 1 3 5  |                   71.803*cm 229.672*cm 240.796*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 30 
 cher_lg_PMT_30_8_31  |        cher_lg_Tank  |          PMT number 1 2 1 3 6  |                   71.885*cm 229.956*cm 241.375*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 31 
 cher_lg_PMT_30_8_32  |        cher_lg_Tank  |          PMT number 1 2 1 3 7  |                   71.967*cm 230.239*cm 241.954*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 32 
 cher_lg_PMT_30_8_33  |        cher_lg_Tank  |          PMT number 1 2 1 4 0  |                   72.015*cm 228.074*cm 237.900*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 33 
 cher_lg_PMT_30_8_34  |        cher_lg_Tank  |          PMT number 1 2 1 4 1  |                   72.097*cm 228.358*cm 238.479*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 34 
 cher_lg_PMT_30_8_35  |        cher_lg_Tank  |          PMT number 1 2 1 4 2  |                   72.180*cm 228.641*cm 239.059*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 35 
 cher_lg_PMT_30_8_36  |        cher_lg_Tank  |          PMT number 1 2 1 4 3  |                   72.262*cm 228.924*cm 239.638*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 36 
 cher_lg_PMT_30_8_37  |        cher_lg_Tank  |          PMT number 1 2 1 4 4  |                   72.344*cm 229.208*cm 240.217*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 37 
 cher_lg_PMT_30_8_38  |        cher_lg_Tank  |          PMT number 1 2 1 4 5  |                   72.427*cm 229.491*cm 240.796*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 38 
 cher_lg_PMT_30_8_39  |        cher_lg_Tank  |          PMT number 1 2 1 4 6  |                   72.509*cm 229.774*cm 241.375*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 39 
 cher_lg_PMT_30_8_40  |        cher_lg_Tank  |          PMT number 1 2 1 4 7  |                   72.591*cm 230.058*cm 241.954*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 40 
 cher_lg_PMT_30_8_41  |        cher_lg_Tank  |          PMT number 1 2 1 5 0  |                   72.639*cm 227.893*cm 237.900*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 41 
 cher_lg_PMT_30_8_42  |        cher_lg_Tank  |          PMT number 1 2 1 5 1  |                   72.722*cm 228.176*cm 238.479*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 42 
 cher_lg_PMT_30_8_43  |        cher_lg_Tank  |          PMT number 1 2 1 5 2  |                   72.804*cm 228.460*cm 239.059*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 43 
 cher_lg_PMT_30_8_44  |        cher_lg_Tank  |          PMT number 1 2 1 5 3  |                   72.886*cm 228.743*cm 239.638*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 44 
 cher_lg_PMT_30_8_45  |        cher_lg_Tank  |          PMT number 1 2 1 5 4  |                   72.969*cm 229.026*cm 240.217*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 45 
 cher_lg_PMT_30_8_46  |        cher_lg_Tank  |          PMT number 1 2 1 5 5  |                   73.051*cm 229.310*cm 240.796*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 46 
 cher_lg_PMT_30_8_47  |        cher_lg_Tank  |          PMT number 1 2 1 5 6  |                   73.133*cm 229.593*cm 241.375*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 47 
 cher_lg_PMT_30_8_48  |        cher_lg_Tank  |          PMT number 1 2 1 5 7  |                   73.216*cm 229.876*cm 241.954*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 48 
 cher_lg_PMT_30_8_49  |        cher_lg_Tank  |          PMT number 1 2 1 6 0  |                   73.263*cm 227.711*cm 237.900*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 49 
 cher_lg_PMT_30_8_50  |        cher_lg_Tank  |          PMT number 1 2 1 6 1  |                   73.346*cm 227.995*cm 238.479*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 50 
 cher_lg_PMT_30_8_51  |        cher_lg_Tank  |          PMT number 1 2 1 6 2  |                   73.428*cm 228.278*cm 239.059*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 51 
 cher_lg_PMT_30_8_52  |        cher_lg_Tank  |          PMT number 1 2 1 6 3  |                   73.510*cm 228.562*cm 239.638*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 52 
 cher_lg_PMT_30_8_53  |        cher_lg_Tank  |          PMT number 1 2 1 6 4  |                   73.593*cm 228.845*cm 240.217*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 53 
 cher_lg_PMT_30_8_54  |        cher_lg_Tank  |          PMT number 1 2 1 6 5  |                   73.675*cm 229.128*cm 240.796*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 54 
 cher_lg_PMT_30_8_55  |        cher_lg_Tank  |          PMT number 1 2 1 6 6  |                   73.757*cm 229.412*cm 241.375*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 55 
 cher_lg_PMT_30_8_56  |        cher_lg_Tank  |          PMT number 1 2 1 6 7  |                   73.840*cm 229.695*cm 241.954*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 56 
 cher_lg_PMT_30_8_57  |        cher_lg_Tank  |          PMT number 1 2 1 7 0  |                   73.888*cm 227.530*cm 237.900*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 57 
 cher_lg_PMT_30_8_58  |        cher_lg_Tank  |          PMT number 1 2 1 7 1  |                   73.970*cm 227.813*cm 238.479*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 58 
 cher_lg_PMT_30_8_59  |        cher_lg_Tank  |          PMT number 1 2 1 7 2  |                   74.052*cm 228.097*cm 239.059*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 59 
 cher_lg_PMT_30_8_60  |        cher_lg_Tank  |          PMT number 1 2 1 7 3  |                   74.135*cm 228.380*cm 239.638*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 60 
 cher_lg_PMT_30_8_61  |        cher_lg_Tank  |          PMT number 1 2 1 7 4  |                   74.217*cm 228.664*cm 240.217*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 61 
 cher_lg_PMT_30_8_62  |        cher_lg_Tank  |          PMT number 1 2 1 7 5  |                   74.299*cm 228.947*cm 240.796*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 62 
 cher_lg_PMT_30_8_63  |        cher_lg_Tank  |          PMT number 1 2 1 7 6  |                   74.382*cm 229.230*cm 241.375*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 63 
 cher_lg_PMT_30_8_64  |        cher_lg_Tank  |          PMT number 1 2 1 7 7  |                   74.464*cm 229.514*cm 241.954*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 64 
cher_lg_PMT_Window_30_2_1  |        cher_lg_Tank  |      PMT number window 30 2 1  |                   71.970*cm 229.084*cm 239.966*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | ff00ff   |                 Box  |                                2.5999*cm 2.5999*cm 0.075*cm  |      SL_H12700UVwin  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
cher_lg_PMT_lightBlock_30_2_1  |        cher_lg_Tank  |  PMT number lightBlock 30 2 1  |                   72.470*cm 230.804*cm 239.053*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 0000ff   |                 Box  |                                 2.5999*cm 2.5999*cm 0.01*cm  |      SL_H12700UVwin  |                  no  |     1   |     1   |     1   |   1   |   1   |mirror: LGC_PMT_LightStop  |              mirror  |                                      no 
  cher_lg_PMT_30_9_1  |        cher_lg_Tank  |          PMT number 1 2 2 0 0  |                   70.177*cm 231.067*cm 242.534*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 1 
  cher_lg_PMT_30_9_2  |        cher_lg_Tank  |          PMT number 1 2 2 0 1  |                   70.259*cm 231.350*cm 243.113*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 2 
  cher_lg_PMT_30_9_3  |        cher_lg_Tank  |          PMT number 1 2 2 0 2  |                   70.342*cm 231.633*cm 243.692*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 3 
  cher_lg_PMT_30_9_4  |        cher_lg_Tank  |          PMT number 1 2 2 0 3  |                   70.424*cm 231.917*cm 244.271*cm  |    ordered: zxy 16.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.3249*cm 0.3249*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 4 
